game_id,season,week,home_team,away_team,full_spread,full_total,full_home_points,full_away_points,1h_spread,1h_total,1h_home_points,1h_away_points,spread_half_naive,total_half_naive,spread_dev,total_dev
401762477,2025,6,Rice,Florida Atlantic,-4.5,54.5,21,27,-2.5,27.5,7,17,-2.25,27.25,-0.25,0.25
401756913,2025,6,Houston,Texas Tech,13.5,51.5,11,35,7.5,26.5,11,25,6.75,25.75,0.75,0.75
401761621,2025,6,Troy,South Alabama,2.5,46.5,31,24,0.5,22.5,14,7,1.25,23.25,-0.75,-0.75
401752730,2025,6,Texas A&M,Mississippi State,-17.5,57.5,31,9,-9.5,29.5,7,3,-8.75,28.75,-0.75,0.75
401752859,2025,6,Ohio State,Minnesota,-23.5,42.5,42,3,-13.5,23.5,21,3,-11.75,21.25,-1.75,2.25
401756915,2025,6,UCF,Kansas,4.0,53.5,20,27,3.5,26.5,20,14,2.0,26.75,1.5,-0.25
401756914,2025,6,TCU,Colorado,-13.5,57.5,35,21,-7.5,28.5,14,14,-6.75,28.75,-0.75,-0.25
401754553,2025,6,Florida State,Miami,3.5,54.5,22,28,2.5,27.5,3,14,1.75,27.25,0.75,0.25
401762478,2025,6,Memphis,Tulsa,-21.0,54.5,45,7,-12.5,28.5,28,7,-10.5,27.25,-2.0,1.25
401760383,2025,6,Fresno State,Nevada,-12.5,45.5,20,17,-7.5,23.5,20,3,-6.25,22.75,-1.25,0.75
401754551,2025,6,California,Duke,3.5,54.5,21,45,1.5,27.5,21,31,1.75,27.25,-0.25,0.25
401757278,2025,7,Middle Tennessee,Missouri State,2.5,52.5,20,22,0.5,24.5,13,16,1.25,26.25,-0.75,-1.75
401757277,2025,7,UTEP,Liberty,1.5,46.5,8,19,0.5,22.5,0,13,0.75,23.25,-0.25,-0.75
401757280,2025,7,Kennesaw State,Louisiana Tech,4.5,46.5,35,7,2.5,23.5,14,7,2.25,23.25,0.25,0.25
401762480,2025,7,Tulane,East Carolina,-7.0,53.5,26,19,-3.5,26.5,12,0,-3.5,26.75,0.0,-0.25
401761622,2025,7,Georgia Southern,Southern Miss,3.0,59.5,35,38,0.5,30.5,7,28,1.5,29.75,-1.0,0.75
401757279,2025,7,Sam Houston,Jacksonville State,7.0,53.5,27,29,3.5,27.5,14,17,3.5,26.75,0.0,0.75
401762481,2025,7,North Texas,South Florida,-2.5,68.5,36,63,-0.5,34.5,21,21,-1.25,34.25,0.75,0.25
401752862,2025,7,Washington,Rutgers,-9.5,62.5,38,19,-6.5,30.5,10,13,-4.75,31.25,-1.75,-0.75
401760388,2025,7,Colorado State,Fresno State,5.5,47.5,49,21,3.5,23.5,35,14,2.75,23.75,0.75,-0.25
401762833,2025,7,Akron,Miami (OH),11.5,47.5,7,20,6.5,23.5,0,3,5.75,23.75,0.75,-0.25
401752863,2025,7,Michigan State,UCLA,-7.0,51.5,13,38,-4.5,26.5,7,24,-3.5,25.75,-1.0,0.75
401762483,2025,7,Army,Charlotte,-17.5,45.5,24,7,-9.5,23.5,17,0,-8.75,22.75,-0.75,0.75
401754561,2025,7,SMU,Stanford,-19.5,55.5,34,10,-10.5,28.5,17,7,-9.75,27.75,-0.75,0.75
401754559,2025,7,Florida State,Pittsburgh,-10.5,56.5,31,34,-6.5,28.5,21,14,-5.25,28.25,-1.25,0.25
401756917,2025,7,Cincinnati,UCF,-10.0,55.5,20,11,-6.5,27.5,17,3,-5.0,27.75,-1.5,-0.25
401761625,2025,7,James Madison,Louisiana,-18.5,44.5,24,14,-10.5,23.5,7,14,-9.25,22.25,-1.25,1.25
401762835,2025,7,Bowling Green,Toledo,10.5,45.5,28,23,6.5,23.5,7,21,5.25,22.75,1.25,0.75
401756920,2025,7,Oklahoma State,Houston,14.5,47.5,17,39,7.5,24.5,10,24,7.25,23.75,0.25,0.75
401752865,2025,7,Illinois,Ohio State,15.5,51.5,16,34,7.5,26.5,3,20,7.75,25.75,-0.25,0.75
401752734,2025,7,Missouri,Alabama,3.5,50.5,24,27,2.5,26.5,10,17,1.75,25.25,0.75,1.25
401752733,2025,7,Ole Miss,Washington State,-33.5,58.5,24,21,-20.5,31.5,10,7,-16.75,29.25,-3.75,2.25
401762836,2025,7,Eastern Michigan,Northern Illinois,1.5,48.5,16,10,0.5,23.5,6,3,0.75,24.25,-0.25,-0.75
401752870,2025,7,Oregon,Indiana,-7.0,51.5,20,30,-3.5,26.5,10,13,-3.5,25.75,0.0,0.75
401752866,2025,7,Penn State,Northwestern,-20.5,46.5,21,22,-11.5,24.5,14,13,-10.25,23.25,-1.25,1.25
401752867,2025,7,Maryland,Nebraska,7.0,47.5,31,34,3.5,23.5,17,24,3.5,23.75,0.0,-0.25
401756918,2025,7,Colorado,Iowa State,3.0,52.5,24,17,1.5,24.5,7,10,1.5,26.25,0.0,-1.75
401762834,2025,7,Western Michigan,Ball State,-9.5,43.5,42,0,-5.5,21.5,21,0,-4.75,21.75,-0.75,-0.25
401756919,2025,7,Kansas State,TCU,3.0,54.5,41,28,1.5,27.5,14,7,1.5,27.25,0.0,0.25
401767511,2025,7,North Dakota State,Southern Illinois,-20.0,58.5,45,17,-10.5,30.5,17,10,-10.0,29.25,-0.5,1.25
401754563,2025,7,Oregon State,Wake Forest,1.5,47.5,14,39,0.5,23.5,0,25,0.75,23.75,-0.25,-0.25
401752736,2025,7,Texas,Oklahoma,-2.5,44.5,23,6,-0.5,21.5,3,6,-1.25,22.25,0.75,-0.75
401761626,2025,7,Marshall,Old Dominion,14.5,57.5,48,24,7.5,29.5,24,10,7.25,28.75,0.25,0.75
401754560,2025,7,Georgia Tech,Virginia Tech,-14.0,55.5,35,20,-7.5,28.5,21,7,-7.0,27.75,-0.5,0.75
401760386,2025,7,UNLV,Air Force,-7.0,65.5,51,48,-4.5,33.5,13,21,-3.5,32.75,-1.0,0.75
401762484,2025,7,Temple,Navy,10.0,52.5,31,32,5.5,26.5,17,7,5.0,26.25,0.5,0.25
401752735,2025,7,Tennessee,Arkansas,-10.0,68.5,34,31,-6.5,35.5,17,17,-5.0,34.25,-1.5,1.25
401762482,2025,7,Florida Atlantic,UAB,-4.5,66.5,53,33,-3.5,33.5,35,14,-2.25,33.25,-1.25,0.25
401752737,2025,7,Texas A&M,Florida,-7.0,47.5,34,17,-3.5,23.5,21,14,-3.5,23.75,0.0,-0.25
401761623,2025,7,Coastal Carolina,UL Monroe,3.0,46.5,23,8,0.5,22.5,16,0,1.5,23.25,-1.0,-0.75
401752869,2025,7,Wisconsin,Iowa,5.5,37.5,0,37,3.5,17.5,0,23,2.75,18.75,0.75,-1.25
401762485,2025,7,UTSA,Rice,-8.5,48.5,61,13,-5.5,23.5,38,10,-4.25,24.25,-1.25,-0.75
401752864,2025,7,Minnesota,Purdue,-7.5,49.5,27,20,-4.5,24.5,13,17,-3.75,24.75,-0.75,-0.25
401754558,2025,7,Boston College,Clemson,14.0,54.5,10,41,7.5,27.5,10,34,7.0,27.25,0.5,0.25
401752868,2025,7,USC,Michigan,-3.0,58.5,31,13,-2.5,28.5,14,7,-1.5,29.25,-1.0,-0.75
401756921,2025,7,Texas Tech,Kansas,-13.5,58.5,42,17,-7.5,30.5,21,17,-6.75,29.25,-0.75,1.25
401752731,2025,7,Auburn,Georgia,4.5,45.5,10,20,3.5,22.5,10,3,2.25,22.75,1.25,-0.25
401752732,2025,7,LSU,South Carolina,-8.5,44.5,20,10,-4.5,22.5,10,7,-4.25,22.25,-0.25,0.25
401761627,2025,7,Texas State,Troy,-7.5,53.5,41,48,-4.5,26.5,31,17,-3.75,26.75,-0.75,-0.25
401756916,2025,7,Arizona,BYU,2.5,46.5,27,33,0.5,23.5,17,14,1.25,23.25,-0.75,0.25
401767133,2025,7,Weber State,Sacramento State,8.5,55.5,27,55,5.5,28.5,10,28,4.25,27.75,1.25,0.75
401760387,2025,7,Boise State,New Mexico,-14.5,58.5,41,25,-8.5,30.5,17,14,-7.25,29.25,-1.25,1.25
401756922,2025,7,Utah,Arizona State,-9.5,44.5,42,10,-5.5,21.5,21,3,-4.75,22.25,-0.75,-0.75
401760390,2025,7,Nevada,San Diego State,6.5,42.5,10,44,3.5,20.5,0,35,3.25,21.25,0.25,-0.75
401760389,2025,7,Hawai'i,Utah State,1.5,57.5,44,26,0.5,27.5,24,20,0.75,28.75,-0.25,-1.25
401757282,2025,8,Liberty,New Mexico State,-10.5,48.5,30,27,-6.5,23.5,20,6,-5.25,24.25,-1.25,-0.75
401761628,2025,8,South Alabama,Arkansas State,-8.5,57.5,14,15,-5.5,28.5,7,3,-4.25,28.75,-1.25,-0.25
401757281,2025,8,Western Kentucky,Florida International,-9.5,55.5,6,25,-6.5,27.5,6,19,-4.75,27.75,-1.75,-0.25
401757284,2025,8,Sam Houston,UTEP,3.5,46.5,17,35,1.5,22.5,10,14,1.75,23.25,-0.25,-0.75
401757283,2025,8,Jacksonville State,Delaware,3.0,55.5,38,25,2.5,28.5,21,6,1.5,27.75,1.0,0.75
401762486,2025,8,East Carolina,Tulsa,-16.5,54.5,41,27,-9.5,27.5,24,14,-8.25,27.25,-1.25,0.25
401754564,2025,8,Miami,Louisville,-10.5,49.5,21,24,-5.5,24.5,10,14,-5.25,24.75,-0.25,-0.25
401752872,2025,8,Minnesota,Nebraska,7.0,47.5,24,6,3.5,23.5,7,6,3.5,23.75,0.0,-0.25
401754371,2025,8,California,North Carolina,-7.5,45.5,21,18,-4.5,23.5,14,10,-3.75,22.75,-0.75,0.75
401754566,2025,8,Duke,Georgia Tech,-3.5,60.5,18,27,-2.5,30.5,7,7,-1.75,30.25,-0.75,0.25
401762839,2025,8,Bowling Green,Central Michigan,-3.0,43.5,6,27,-2.5,21.5,6,17,-1.5,21.75,-1.0,-0.25
401754569,2025,8,Boston College,UConn,2.5,58.5,23,38,0.5,28.5,20,17,1.25,29.25,-0.75,-0.75
401756927,2025,8,TCU,Baylor,-3.5,66.5,42,36,-2.5,33.5,21,10,-1.75,33.25,-0.75,0.25
401762488,2025,8,Tulane,Army,-10.0,44.5,24,17,-6.5,22.5,3,3,-5.0,22.25,-1.5,0.25
401762841,2025,8,Miami (OH),Eastern Michigan,-12.5,47.5,44,30,-7.5,23.5,21,14,-6.25,23.75,-1.25,-0.25
401752873,2025,8,Michigan,Washington,-4.5,50.5,24,7,-2.5,24.5,7,7,-2.25,25.25,-0.25,-0.75
401756925,2025,8,Houston,Arizona,1.5,47.5,31,28,0.5,23.5,21,14,0.75,23.75,-0.25,-0.25
401752745,2025,8,Vanderbilt,LSU,-1.5,48.5,31,24,-0.5,23.5,17,13,-0.75,24.25,0.25,-0.75
401752744,2025,8,South Carolina,Oklahoma,4.5,42.5,7,26,2.5,20.5,7,14,2.25,21.25,0.25,-0.75
401756928,2025,8,UCF,West Virginia,-6.5,46.5,45,13,-3.5,21.5,14,7,-3.25,23.25,-0.25,-1.75
401762842,2025,8,Toledo,Kent State,-25.5,48.5,45,10,-14.5,25.5,17,10,-12.75,24.25,-1.75,1.25
401761633,2025,8,UL Monroe,Troy,4.5,45.5,14,37,3.5,23.5,8,17,2.25,22.75,1.25,0.75
401752874,2025,8,Northwestern,Purdue,-3.0,47.5,19,0,-2.5,23.5,13,0,-1.5,23.75,-1.0,-0.25
401762838,2025,8,Ball State,Akron,2.5,44.5,42,28,0.5,20.5,14,15,1.25,22.25,-0.75,-1.75
401754565,2025,8,Clemson,SMU,-3.5,49.5,24,35,-2.5,24.5,7,16,-1.75,24.75,-0.75,-0.25
401752877,2025,8,Wisconsin,Ohio State,24.5,41.5,0,34,14.5,22.5,0,17,12.25,20.75,2.25,1.75
401760392,2025,8,Air Force,Wyoming,-4.0,56.5,24,21,-2.5,28.5,6,7,-2.0,28.25,-0.5,0.25
401752742,2025,8,Georgia,Ole Miss,-7.5,56.5,43,35,-4.5,27.5,20,21,-3.75,28.25,-0.75,-0.75
401762489,2025,8,Charlotte,Temple,10.0,47.5,14,49,6.5,23.5,7,28,5.0,23.75,1.5,-0.25
401761632,2025,8,Marshall,Texas State,3.0,65.5,40,37,0.5,33.5,13,17,1.5,32.75,-1.0,0.75
401752878,2025,8,Indiana,Michigan State,-26.5,49.5,38,13,-14.5,26.5,21,10,-13.25,24.75,-1.25,1.75
401762491,2025,8,North Texas,UTSA,-4.0,64.5,55,17,-2.5,31.5,24,14,-2.0,32.25,-0.5,-0.75
401761631,2025,8,James Madison,Old Dominion,-3.0,47.5,63,27,-1.5,23.5,28,27,-1.5,23.75,0.0,-0.25
401762843,2025,8,Ohio,Northern Illinois,-10.5,41.5,48,21,-6.5,20.5,21,8,-5.25,20.75,-1.25,-0.25
401760393,2025,8,Boise State,UNLV,-12.5,60.5,56,31,-7.5,30.5,28,24,-6.25,30.25,-1.25,0.25
401756923,2025,8,Arizona State,Texas Tech,7.5,52.5,26,22,3.5,25.5,9,7,3.75,26.25,-0.25,-0.75
401762487,2025,8,UAB,Memphis,23.5,59.5,31,24,13.5,31.5,17,14,11.75,29.75,1.75,1.75
401752741,2025,8,Florida,Mississippi State,-9.5,50.5,23,21,-5.5,25.5,13,7,-4.75,25.25,-0.75,0.25
401761668,2025,8,Louisiana,Southern Miss,4.5,54.5,10,22,2.5,27.5,7,13,2.25,27.25,0.25,0.25
401752739,2025,8,Arkansas,Texas A&M,7.5,57.5,42,45,4.5,28.5,20,21,3.75,28.75,0.75,-0.25
401752876,2025,8,Rutgers,Oregon,17.5,62.5,10,56,10.5,31.5,3,42,8.75,31.25,1.75,0.25
401752951,2025,8,Virginia,Washington State,-16.5,56.5,22,20,-9.5,28.5,7,17,-8.25,28.25,-1.25,0.25
401752879,2025,8,UCLA,Maryland,-3.5,52.5,20,17,-2.5,26.5,7,3,-1.75,26.25,-0.75,0.25
401761630,2025,8,Georgia Southern,Georgia State,-6.5,58.5,41,24,-3.5,29.5,13,17,-3.25,29.25,-0.25,0.25
401752743,2025,8,Kentucky,Texas,12.5,45.5,13,16,6.5,22.5,0,7,6.25,22.75,0.25,-0.25
401752875,2025,8,Iowa,Penn State,-3.5,41.5,25,24,-2.5,20.5,10,14,-1.75,20.75,-0.75,-0.25
401760394,2025,8,Colorado State,Hawai'i,-2.5,53.5,19,31,-0.5,26.5,7,14,-1.25,26.75,0.75,-0.25
401762490,2025,8,South Florida,Florida Atlantic,-20.5,72.5,48,13,-11.5,37.5,21,6,-10.25,36.25,-1.25,1.25
401752871,2025,8,Notre Dame,USC,-10.5,60.5,34,24,-6.5,30.5,14,13,-5.25,30.25,-1.25,0.25
401752738,2025,8,Alabama,Tennessee,-8.5,60.5,37,20,-5.5,30.5,23,7,-4.25,30.25,-1.25,0.25
401754568,2025,8,Syracuse,Pittsburgh,9.5,54.5,13,30,5.5,27.5,7,17,4.75,27.25,0.75,0.25
401756924,2025,8,BYU,Utah,4.0,49.5,24,21,2.5,24.5,10,7,2.0,24.75,0.5,-0.25
401756926,2025,8,Oklahoma State,Cincinnati,23.5,57.5,17,49,13.5,30.5,10,28,11.75,28.75,1.75,1.75
401760395,2025,8,New Mexico,Nevada,-14.0,49.5,24,22,-7.5,24.5,14,12,-7.0,24.75,-0.5,-0.25
401752941,2025,8,Oregon State,Lafayette,-21.0,56.5,45,13,-11.5,28.5,10,13,-10.5,28.25,-1.0,0.25
401754567,2025,8,Stanford,Florida State,17.5,55.5,20,13,9.5,27.5,13,10,8.75,27.75,0.75,-0.25
401757285,2025,9,Florida International,Kennesaw State,3.0,48.5,26,45,2.5,24.5,14,24,1.5,24.25,1.0,0.25
401757286,2025,9,Louisiana Tech,Western Kentucky,-5.5,49.5,27,28,-3.5,24.5,7,20,-2.75,24.75,-0.75,-0.25
401757287,2025,9,Delaware,Middle Tennessee,-9.5,55.5,31,28,-5.5,27.5,24,14,-4.75,27.75,-0.75,-0.25
401757288,2025,9,New Mexico State,Missouri State,2.5,51.5,17,24,1.5,24.5,7,7,1.25,25.75,0.25,-1.25
401761634,2025,9,Georgia State,South Alabama,5.5,54.5,31,38,3.5,26.5,14,28,2.75,27.25,0.75,-0.75
401762492,2025,9,Charlotte,North Texas,25.5,60.5,20,54,14.5,32.5,17,17,12.75,30.25,1.75,2.25
401754372,2025,9,Virginia Tech,California,-6.5,50.5,42,34,-3.5,25.5,10,20,-3.25,25.25,-0.25,0.25
401760397,2025,9,Nevada,Boise State,20.5,51.5,3,24,11.5,27.5,3,10,10.25,25.75,1.25,1.75
401767101,2025,9,Sacramento State,Montana,6.0,61.5,35,49,3.5,31.5,21,28,3.0,30.75,0.5,0.75
401752750,2025,9,Oklahoma,Ole Miss,-5.5,52.5,26,34,-2.5,26.5,10,22,-2.75,26.25,0.25,0.25
401754571,2025,9,Georgia Tech,Syracuse,-17.5,53.5,41,16,-10.5,26.5,20,3,-8.75,26.75,-1.75,-0.25
401754573,2025,9,North Carolina,Virginia,12.5,51.5,16,17,6.5,24.5,10,10,6.25,25.75,0.25,-1.25
401752883,2025,9,Nebraska,Northwestern,-7.5,44.5,28,21,-4.5,22.5,7,6,-3.75,22.25,-0.75,0.25
401752885,2025,9,Indiana,UCLA,-26.5,53.5,56,6,-15.5,28.5,35,3,-13.25,26.75,-2.25,1.75
401762848,2025,9,Eastern Michigan,Ohio,11.5,60.5,21,28,6.5,30.5,14,7,5.75,30.25,0.75,0.25
401752942,2025,9,Wake Forest,SMU,5.5,52.5,13,12,2.5,26.5,10,6,2.75,26.25,-0.25,0.25
401752884,2025,9,Purdue,Rutgers,-2.5,60.5,24,27,-1.5,30.5,10,7,-1.25,30.25,-0.25,0.25
401756932,2025,9,Kansas,Kansas State,-3.5,55.5,17,42,-2.5,27.5,14,21,-1.75,27.75,-0.75,-0.25
401762494,2025,9,Memphis,South Florida,3.5,58.5,34,31,1.5,30.5,14,24,1.75,29.25,-0.25,1.25
401762846,2025,9,Kent State,Bowling Green,7.5,47.5,24,21,3.5,23.5,3,14,3.75,23.75,-0.25,-0.25
401752746,2025,9,Arkansas,Auburn,-2.5,55.5,24,33,-0.5,27.5,21,10,-1.25,27.75,0.75,-0.25
401762844,2025,9,Buffalo,Akron,-10.0,48.5,16,24,-6.5,24.5,10,3,-5.0,24.25,-1.5,0.25
401757172,2025,9,Rice,UConn,10.5,48.5,37,34,5.5,23.5,17,21,5.25,24.25,0.25,-0.75
401760400,2025,9,New Mexico,Utah State,-3.0,61.5,33,14,-1.5,30.5,26,7,-1.5,30.75,0.0,-0.25
401752880,2025,9,Washington,Illinois,-3.5,54.5,42,25,-2.5,26.5,21,17,-1.75,27.25,-0.75,-0.75
401761637,2025,9,Southern Miss,UL Monroe,-14.0,48.5,49,21,-7.5,24.5,21,14,-7.0,24.25,-0.5,0.25
401756931,2025,9,Iowa State,BYU,-2.5,48.5,27,41,-1.5,23.5,24,17,-1.25,24.25,-0.25,-0.75
401752752,2025,9,Vanderbilt,Missouri,-3.0,52.5,17,10,-2.5,24.5,3,3,-1.5,26.25,-1.0,-1.75
401762493,2025,9,Navy,Florida Atlantic,-14.5,63.5,42,32,-7.5,31.5,21,13,-7.25,31.75,-0.25,-0.25
401752751,2025,9,South Carolina,Alabama,11.5,47.5,22,29,6.5,23.5,6,14,5.75,23.75,0.75,-0.25
401762845,2025,9,Northern Illinois,Ball State,-6.5,41.5,21,7,-3.5,20.5,7,7,-3.25,20.75,-0.25,-0.25
401762874,2025,9,Miami (OH),Western Michigan,-2.5,40.5,26,17,-1.5,19.5,9,14,-1.25,20.25,-0.25,-0.75
401760399,2025,9,Fresno State,San Diego State,3.0,46.5,0,23,1.5,23.5,0,13,1.5,23.25,0.0,0.25
401752952,2025,9,Washington State,Toledo,1.5,44.5,28,7,0.5,22.5,21,7,0.75,22.25,-0.25,0.25
401762495,2025,9,Tulsa,Temple,4.5,52.5,37,38,2.5,26.5,17,14,2.25,26.25,0.25,0.25
401752882,2025,9,Iowa,Minnesota,-7.5,39.5,41,3,-3.5,19.5,31,0,-3.75,19.75,0.25,-0.25
401756933,2025,9,Texas Tech,Oklahoma State,-37.5,56.5,42,0,-23.5,31.5,28,0,-18.75,28.25,-4.75,3.25
401756930,2025,9,Cincinnati,Baylor,-3.5,68.5,41,20,-2.5,34.5,24,6,-1.75,34.25,-0.75,0.25
401752749,2025,9,Mississippi State,Texas,8.5,48.5,38,45,4.5,23.5,24,14,4.25,24.25,0.25,-0.75
401756935,2025,9,West Virginia,TCU,16.5,55.5,17,23,9.5,28.5,7,20,8.25,27.75,1.25,0.75
401752886,2025,9,Oregon,Wisconsin,-31.5,44.5,21,7,-19.5,24.5,7,0,-15.75,22.25,-3.75,2.25
401761636,2025,9,Arkansas State,Georgia Southern,1.5,59.5,34,24,0.5,29.5,17,21,0.75,29.75,-0.25,-0.25
401761638,2025,9,Troy,Louisiana,-7.0,47.5,35,23,-4.5,23.5,21,17,-3.5,23.75,-1.0,-0.25
401754572,2025,9,Miami,Stanford,-28.5,45.5,42,7,-16.5,24.5,7,7,-14.25,22.75,-2.25,1.75
401752881,2025,9,Michigan State,Michigan,13.5,47.5,20,31,7.5,24.5,7,10,6.75,23.75,0.75,0.75
401752748,2025,9,LSU,Texas A&M,1.5,50.5,25,49,0.5,23.5,18,14,0.75,25.25,-0.25,-1.75
401754570,2025,9,Louisville,Boston College,-25.5,54.5,38,24,-14.5,28.5,21,10,-12.75,27.25,-1.75,1.25
401760398,2025,9,Wyoming,Colorado State,-5.5,46.5,28,0,-3.5,22.5,21,0,-2.75,23.25,-0.75,-0.75
401752747,2025,9,Kentucky,Tennessee,7.5,55.5,34,56,4.5,27.5,21,35,3.75,27.75,0.75,-0.25
401756929,2025,9,Arizona State,Houston,-7.0,46.5,16,24,-3.5,23.5,0,10,-3.5,23.25,0.0,0.25
401756934,2025,9,Utah,Colorado,-14.5,50.5,53,7,-7.5,24.5,43,0,-7.25,25.25,-0.25,-0.75
