game_id,season,week,home_team,away_team,home_conference,away_conference,home_points,away_points,provider,spread,total
401413214,2022,1,Jacksonville State,Davidson,Atlantic Sun,Pioneer,35,17,William Hill (New Jersey),-26.5,61.5
401404057,2022,1,Iowa State,Southeast Missouri State,Big 12,OVC,42,10,consensus,-33.5,54.5
401420822,2022,1,Youngstown State,Duquesne,MVFC,NEC,31,14,consensus,-16.5,54.0
401403971,2022,1,UCLA,Bowling Green,Pac-12,Mid-American,45,17,consensus,-24.0,56.5
401413333,2022,1,Montana,Northwestern State,Big Sky,Southland,47,0,consensus,-33.5,47.5
401426541,2022,1,Oklahoma,UTEP,Big 12,Conference USA,45,13,consensus,-31.0,58.0
401420836,2022,1,North Dakota State,Drake,MVFC,Pioneer,56,14,consensus,-48.0,52.0
401403858,2022,1,Georgia,Oregon,SEC,Pac-12,49,3,consensus,-16.0,54.5
401415211,2022,1,Wyoming,Tulsa,Mountain West,American Athletic,40,37,consensus,6.5,46.0
401411097,2022,1,Miami,Bethune-Cookman,ACC,SWAC,70,13,consensus,-49.5,60.5
401426542,2022,1,UTSA,Houston,Conference USA,American Athletic,35,37,consensus,3.5,62.0
401403855,2022,1,Arkansas,Cincinnati,SEC,American Athletic,31,24,consensus,-6.5,54.5
401415015,2022,1,Marshall,Norfolk State,Sun Belt,MEAC,55,3,consensus,-40.5,59.0
401403967,2022,1,San Diego State,Arizona,Mountain West,Pac-12,20,38,consensus,-6.5,46.5
401405063,2022,1,Nebraska,North Dakota,Big Ten,MVFC,38,17,consensus,-28.5,62.5
401415612,2022,1,South Florida,BYU,American Athletic,FBS Independents,21,50,consensus,11.5,58.5
401413236,2022,1,Eastern Washington,Tennessee State,Big Sky,OVC,36,29,William Hill (New Jersey),-22.5,62.5
401415176,2022,1,Northern Colorado,Houston Christian,Big Sky,Southland,34,46,William Hill (New Jersey),-16.0,53.5
401403860,2022,1,Ole Miss,Troy,SEC,Sun Belt,28,10,consensus,-21.5,57.0
401403968,2022,1,California,UC Davis,Pac-12,Big Sky,34,13,consensus,-14.0,44.0
401421116,2022,1,South Alabama,Nicholls,Sun Belt,Southland,48,7,consensus,-13.5,53.0
401415212,2022,1,Nevada,Texas State,Mountain West,Sun Belt,38,14,consensus,2.0,51.5
401413203,2022,1,Chattanooga,Wofford,Southern,Southern,31,0,consensus,-18.5,42.0
401426540,2022,1,USC,Rice,Pac-12,Conference USA,66,14,consensus,-32.5,61.5
401426538,2022,1,James Madison,Middle Tennessee,Sun Belt,Conference USA,44,7,consensus,-4.5,60.5
401426536,2022,1,Ohio,Florida Atlantic,Mid-American,Conference USA,41,38,consensus,6.0,51.0
401420777,2022,1,Georgia Southern,Morgan State,Sun Belt,MEAC,59,7,consensus,-39.5,53.5
401424417,2022,1,Hampton,Howard,CAA,MEAC,31,28,consensus,-9.0,58.0
401422978,2022,1,Bucknell,Towson,Patriot,CAA,13,14,consensus,18.0,49.5
401403857,2022,1,Florida,Utah,SEC,Pac-12,29,26,consensus,2.5,51.5
401403866,2022,1,Vanderbilt,Elon,SEC,CAA,42,31,consensus,-18.5,51.5
401423918,2022,1,Prairie View A&M,Texas Southern,SWAC,SWAC,40,23,consensus,-11.0,60.5
401420846,2022,1,Incarnate Word,Southern Illinois,Southland,MVFC,64,29,consensus,4.5,65.0
401420873,2022,1,Alcorn State,Stephen F. Austin,SWAC,Western Athletic,27,31,consensus,15.0,50.5
401418609,2022,1,Austin Peay,Presbyterian,Atlantic Sun,Pioneer,63,0,consensus,-36.0,61.5
401404056,2022,1,Kansas State,South Dakota,Big 12,MVFC,34,0,consensus,-27.0,50.5
401403856,2022,1,Auburn,Mercer,SEC,Southern,42,16,consensus,-30.0,51.5
401421121,2022,1,Louisiana,SE Louisiana,Sun Belt,Southland,24,7,consensus,-13.5,61.0
401404157,2022,1,Southern Miss,Liberty,Sun Belt,FBS Independents,27,29,consensus,3.5,50.0
401414778,2022,1,Tulane,Massachusetts,American Athletic,FBS Independents,42,10,consensus,-28.5,58.5
401403859,2022,1,Kentucky,Miami (OH),SEC,Mid-American,37,13,consensus,-15.0,55.0
401404134,2022,1,Coastal Carolina,Army,Sun Belt,FBS Independents,38,28,consensus,-1.5,54.0
401424416,2022,1,Baylor,UAlbany,Big 12,CAA,69,10,consensus,-42.5,46.5
401425418,2022,1,Arkansas State,Grambling,Sun Belt,SWAC,58,3,consensus,-25.5,57.5
401405065,2022,1,Wisconsin,Illinois State,Big Ten,MVFC,38,0,consensus,-36.5,42.5
401403854,2022,1,Alabama,Utah State,SEC,Mountain West,55,0,consensus,-42.0,63.0
401403861,2022,1,Mississippi State,Memphis,SEC,American Athletic,49,23,consensus,-17.0,58.0
401403863,2022,1,South Carolina,Georgia State,SEC,Sun Belt,35,14,consensus,-12.5,55.0
401404124,2022,1,Ohio State,Notre Dame,Big Ten,FBS Independents,21,10,consensus,-17.0,58.5
401426539,2022,1,North Texas,SMU,Conference USA,American Athletic,10,48,consensus,9.5,67.5
401420797,2022,1,North Carolina Central,North Carolina A&T,MEAC,Big South,28,13,consensus,-11.5,49.0
401413340,2022,1,Montana State,McNeese,Big Sky,Southland,40,17,William Hill (New Jersey),-19.5,46.0
401403970,2022,1,Stanford,Colgate,Pac-12,Patriot,41,10,consensus,-40.0,51.5
401411099,2022,1,Syracuse,Louisville,ACC,ACC,31,7,Bovada,6.0,55.0
